"('HTTP://', 'HT', '', ':80', '', ':80')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/150', '/', 'jprichardson/node-fs-extra/issues/150')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/151', '/', 'jprichardson/node-fs-extra/issues/151')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/152', '/', 'jprichardson/node-fs-extra/issues/152')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/154', '/', 'jprichardson/node-fs-extra/issues/154')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/155', '/', 'jprichardson/node-fs-extra/issues/155')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/156', '/', 'jprichardson/node-fs-extra/issues/156')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/157', '/', 'jprichardson/node-fs-extra/issues/157')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/158', '/', 'jprichardson/node-fs-extra/issues/158')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/163', '/', 'jprichardson/node-fs-extra/issues/163')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/164', '/', 'jprichardson/node-fs-extra/issues/164')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/17', '/', 'jprichardson/node-fs-extra/issues/17')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/171', '/', 'jprichardson/node-fs-extra/issues/171')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/172', '/', 'jprichardson/node-fs-extra/issues/172')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/173', '/', 'jprichardson/node-fs-extra/issues/173')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/175', '/', 'jprichardson/node-fs-extra/issues/175')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/176', '/', 'jprichardson/node-fs-extra/issues/176')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/177', '/', 'jprichardson/node-fs-extra/issues/177')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/178', '/', 'jprichardson/node-fs-extra/issues/178')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/179', '/', 'jprichardson/node-fs-extra/issues/179')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/180', '/', 'jprichardson/node-fs-extra/issues/180')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/181', '/', 'jprichardson/node-fs-extra/issues/181')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/182', '/', 'jprichardson/node-fs-extra/issues/182')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/183', '/', 'jprichardson/node-fs-extra/issues/183')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/184', '/', 'jprichardson/node-fs-extra/issues/184')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/185', '/', 'jprichardson/node-fs-extra/issues/185')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/186', '/', 'jprichardson/node-fs-extra/issues/186')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/187', '/', 'jprichardson/node-fs-extra/issues/187')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/188', '/', 'jprichardson/node-fs-extra/issues/188')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/19', '/', 'jprichardson/node-fs-extra/issues/19')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/191', '/', 'jprichardson/node-fs-extra/issues/191')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/192', '/', 'jprichardson/node-fs-extra/issues/192')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/193', '/', 'jprichardson/node-fs-extra/issues/193')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/195', '/', 'jprichardson/node-fs-extra/issues/195')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/196', '/', 'jprichardson/node-fs-extra/issues/196')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/197', '/', 'jprichardson/node-fs-extra/issues/197')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/198', '/', 'jprichardson/node-fs-extra/issues/198')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/199', '/', 'jprichardson/node-fs-extra/issues/199')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/2', '/', 'jprichardson/node-fs-extra/issues/2')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/20', '/', 'jprichardson/node-fs-extra/issues/20')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/200', '/', 'jprichardson/node-fs-extra/issues/200')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/201', '/', 'jprichardson/node-fs-extra/issues/201')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/202', '/', 'jprichardson/node-fs-extra/issues/202')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/203', '/', 'jprichardson/node-fs-extra/issues/203')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/205', '/', 'jprichardson/node-fs-extra/issues/205')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/206', '/', 'jprichardson/node-fs-extra/issues/206')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/207', '/', 'jprichardson/node-fs-extra/issues/207')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/209', '/', 'jprichardson/node-fs-extra/issues/209')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/21', '/', 'jprichardson/node-fs-extra/issues/21')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/210', '/', 'jprichardson/node-fs-extra/issues/210')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/211', '/', 'jprichardson/node-fs-extra/issues/211')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/213', '/', 'jprichardson/node-fs-extra/issues/213')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/223', '/', 'jprichardson/node-fs-extra/issues/223')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/224', '/', 'jprichardson/node-fs-extra/issues/224')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/225', '/', 'jprichardson/node-fs-extra/issues/225')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/226', '/', 'jprichardson/node-fs-extra/issues/226')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/227', '/', 'jprichardson/node-fs-extra/issues/227')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/23', '/', 'jprichardson/node-fs-extra/issues/23')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/231', '/', 'jprichardson/node-fs-extra/issues/231')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/232', '/', 'jprichardson/node-fs-extra/issues/232')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/233', '/', 'jprichardson/node-fs-extra/issues/233')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/234', '/', 'jprichardson/node-fs-extra/issues/234')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/236', '/', 'jprichardson/node-fs-extra/issues/236')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/237', '/', 'jprichardson/node-fs-extra/issues/237')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/238', '/', 'jprichardson/node-fs-extra/issues/238')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/239', '/', 'jprichardson/node-fs-extra/issues/239')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/24', '/', 'jprichardson/node-fs-extra/issues/24')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/240', '/', 'jprichardson/node-fs-extra/issues/240')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/242', '/', 'jprichardson/node-fs-extra/issues/242')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/243', '/', 'jprichardson/node-fs-extra/issues/243')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/244', '/', 'jprichardson/node-fs-extra/issues/244')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/245', '/', 'jprichardson/node-fs-extra/issues/245')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/246', '/', 'jprichardson/node-fs-extra/issues/246')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/247', '/', 'jprichardson/node-fs-extra/issues/247')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/248', '/', 'jprichardson/node-fs-extra/issues/248')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/249', '/', 'jprichardson/node-fs-extra/issues/249')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/250', '/', 'jprichardson/node-fs-extra/issues/250')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/251', '/', 'jprichardson/node-fs-extra/issues/251')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/253', '/', 'jprichardson/node-fs-extra/issues/253')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/254', '/', 'jprichardson/node-fs-extra/issues/254')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/255', '/', 'jprichardson/node-fs-extra/issues/255')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/257', '/', 'jprichardson/node-fs-extra/issues/257')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/258', '/', 'jprichardson/node-fs-extra/issues/258')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/259', '/', 'jprichardson/node-fs-extra/issues/259')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/26', '/', 'jprichardson/node-fs-extra/issues/26')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/261', '/', 'jprichardson/node-fs-extra/issues/261')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/262', '/', 'jprichardson/node-fs-extra/issues/262')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/263', '/', 'jprichardson/node-fs-extra/issues/263')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/264', '/', 'jprichardson/node-fs-extra/issues/264')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/265', '/', 'jprichardson/node-fs-extra/issues/265')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/266', '/', 'jprichardson/node-fs-extra/issues/266')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/267', '/', 'jprichardson/node-fs-extra/issues/267')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/269', '/', 'jprichardson/node-fs-extra/issues/269')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/27', '/', 'jprichardson/node-fs-extra/issues/27')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/270', '/', 'jprichardson/node-fs-extra/issues/270')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/271', '/', 'jprichardson/node-fs-extra/issues/271')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/272', '/', 'jprichardson/node-fs-extra/issues/272')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/274', '/', 'jprichardson/node-fs-extra/issues/274')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/275', '/', 'jprichardson/node-fs-extra/issues/275')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/276', '/', 'jprichardson/node-fs-extra/issues/276')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/278', '/', 'jprichardson/node-fs-extra/issues/278')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/279', '/', 'jprichardson/node-fs-extra/issues/279')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/28', '/', 'jprichardson/node-fs-extra/issues/28')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/281', '/', 'jprichardson/node-fs-extra/issues/281')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/284', '/', 'jprichardson/node-fs-extra/issues/284')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/285', '/', 'jprichardson/node-fs-extra/issues/285')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/287', '/', 'jprichardson/node-fs-extra/issues/287')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/29', '/', 'jprichardson/node-fs-extra/issues/29')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/290', '/', 'jprichardson/node-fs-extra/issues/290')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/292', '/', 'jprichardson/node-fs-extra/issues/292')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/298', '/', 'jprichardson/node-fs-extra/issues/298')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/30', '/', 'jprichardson/node-fs-extra/issues/30')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/309', '/', 'jprichardson/node-fs-extra/issues/309')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/31', '/', 'jprichardson/node-fs-extra/issues/31')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/310', '/', 'jprichardson/node-fs-extra/issues/310')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/311', '/', 'jprichardson/node-fs-extra/issues/311')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/314', '/', 'jprichardson/node-fs-extra/issues/314')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/318', '/', 'jprichardson/node-fs-extra/issues/318')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/319', '/', 'jprichardson/node-fs-extra/issues/319')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/32', '/', 'jprichardson/node-fs-extra/issues/32')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/320', '/', 'jprichardson/node-fs-extra/issues/320')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/321', '/', 'jprichardson/node-fs-extra/issues/321')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/323', '/', 'jprichardson/node-fs-extra/issues/323')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/325', '/', 'jprichardson/node-fs-extra/issues/325')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/326', '/', 'jprichardson/node-fs-extra/issues/326')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/328', '/', 'jprichardson/node-fs-extra/issues/328')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/329', '/', 'jprichardson/node-fs-extra/issues/329')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/331', '/', 'jprichardson/node-fs-extra/issues/331')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/337', '/', 'jprichardson/node-fs-extra/issues/337')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/338', '/', 'jprichardson/node-fs-extra/issues/338')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/34', '/', 'jprichardson/node-fs-extra/issues/34')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/341', '/', 'jprichardson/node-fs-extra/issues/341')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/344', '/', 'jprichardson/node-fs-extra/issues/344')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/355', '/', 'jprichardson/node-fs-extra/issues/355')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/37', '/', 'jprichardson/node-fs-extra/issues/37')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/377', '/', 'jprichardson/node-fs-extra/issues/377')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/392', '/', 'jprichardson/node-fs-extra/issues/392')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/4', '/', 'jprichardson/node-fs-extra/issues/4')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/40', '/', 'jprichardson/node-fs-extra/issues/40')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/42', '/', 'jprichardson/node-fs-extra/issues/42')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/43', '/', 'jprichardson/node-fs-extra/issues/43')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/436', '/', 'jprichardson/node-fs-extra/issues/436')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/464', '/', 'jprichardson/node-fs-extra/issues/464')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/465', '/', 'jprichardson/node-fs-extra/issues/465')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/47', '/', 'jprichardson/node-fs-extra/issues/47')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/470', '/', 'jprichardson/node-fs-extra/issues/470')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/48', '/', 'jprichardson/node-fs-extra/issues/48')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/5', '/', 'jprichardson/node-fs-extra/issues/5')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/50', '/', 'jprichardson/node-fs-extra/issues/50')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/53', '/', 'jprichardson/node-fs-extra/issues/53')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/54', '/', 'jprichardson/node-fs-extra/issues/54')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/55', '/', 'jprichardson/node-fs-extra/issues/55')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/56', '/', 'jprichardson/node-fs-extra/issues/56')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/57', '/', 'jprichardson/node-fs-extra/issues/57')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/58', '/', 'jprichardson/node-fs-extra/issues/58')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/59', '/', 'jprichardson/node-fs-extra/issues/59')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/6', '/', 'jprichardson/node-fs-extra/issues/6')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/60', '/', 'jprichardson/node-fs-extra/issues/60')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/61', '/', 'jprichardson/node-fs-extra/issues/61')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/613', '/', 'jprichardson/node-fs-extra/issues/613')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/62', '/', 'jprichardson/node-fs-extra/issues/62')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/63', '/', 'jprichardson/node-fs-extra/issues/63')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/64', '/', 'jprichardson/node-fs-extra/issues/64')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/642', '/', 'jprichardson/node-fs-extra/issues/642')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/65', '/', 'jprichardson/node-fs-extra/issues/65')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/650', '/', 'jprichardson/node-fs-extra/issues/650')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/657', '/', 'jprichardson/node-fs-extra/issues/657')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/66', '/', 'jprichardson/node-fs-extra/issues/66')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/67', '/', 'jprichardson/node-fs-extra/issues/67')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/68', '/', 'jprichardson/node-fs-extra/issues/68')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/69', '/', 'jprichardson/node-fs-extra/issues/69')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/70', '/', 'jprichardson/node-fs-extra/issues/70')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/71', '/', 'jprichardson/node-fs-extra/issues/71')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/75', '/', 'jprichardson/node-fs-extra/issues/75')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/76', '/', 'jprichardson/node-fs-extra/issues/76')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/77', '/', 'jprichardson/node-fs-extra/issues/77')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/79', '/', 'jprichardson/node-fs-extra/issues/79')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/81', '/', 'jprichardson/node-fs-extra/issues/81')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/83', '/', 'jprichardson/node-fs-extra/issues/83')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/84', '/', 'jprichardson/node-fs-extra/issues/84')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/86', '/', 'jprichardson/node-fs-extra/issues/86')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/87', '/', 'jprichardson/node-fs-extra/issues/87')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/88', '/', 'jprichardson/node-fs-extra/issues/88')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/89', '/', 'jprichardson/node-fs-extra/issues/89')"
"('https://', 'ht', 's', '/jprichardson/node-fs-extra/issues/9', '/', 'jprichardson/node-fs-extra/issues/9')"
